Point ID,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Cluster
9313,47224,813.702,308.346,195.56,1.57674,0.773151,47759,245.209,0.801902,0.988798,0.896276,0.795241,0.00652943,0.00161083,0.632408,0.99714,5
9314,47225,825.347,315.631,191.003,1.65249,0.796114,47801,245.212,0.731015,0.98795,0.871182,0.776894,0.00668355,0.00150188,0.603565,0.997385,5
9315,47228,818.195,308.287,195.986,1.57301,0.771916,47746,245.219,0.709779,0.989151,0.886535,0.795424,0.00652764,0.00161188,0.6327,0.995243,5
9316,47229,817.735,310.672,195.011,1.5931,0.77845,47778,245.222,0.681554,0.988509,0.887551,0.789328,0.00657799,0.00157508,0.623038,0.992563,5
9317,47237,819.735,311.552,193.567,1.60953,0.783574,47804,245.243,0.701428,0.988139,0.883375,0.787165,0.00659551,0.00156203,0.619628,0.997312,5
9318,47245,826.032,316.732,190.582,1.66192,0.798711,47809,245.264,0.799543,0.988203,0.870106,0.774357,0.00670403,0.0014869,0.599629,0.996532,5
9319,47252,819.854,315.998,191.264,1.65216,0.796022,47690,245.282,0.796454,0.990816,0.883399,0.776212,0.00668751,0.0014975,0.602506,0.995436,5
9320,47255,816.125,310.679,193.831,1.60283,0.781508,47667,245.289,0.780249,0.991357,0.891547,0.789528,0.00657451,0.00157585,0.623355,0.999135,5
9321,47257,831.164,318.992,189.049,1.68735,0.805465,47715,245.295,0.685619,0.990401,0.859612,0.768968,0.00675015,0.00145589,0.591312,0.997753,5
9322,47259,828.291,320.768,188.034,1.7059,0.810166,47818,245.3,0.729036,0.98831,0.865622,0.764728,0.00678744,0.0014319,0.584808,0.997624,5
9323,47261,817.568,301.816,200.136,1.50806,0.748526,47738,245.305,0.692043,0.990008,0.888515,0.812764,0.00638615,0.001719,0.660585,0.996199,5
9324,47264,820.003,302.611,199.82,1.51441,0.750983,47983,245.313,0.741862,0.985016,0.883302,0.810655,0.00640256,0.0017056,0.657162,0.995214,5
9325,47265,818.126,310.705,194.392,1.59834,0.780105,47798,245.315,0.784221,0.988849,0.887379,0.789545,0.00657368,0.00157578,0.623381,0.996376,5
9326,47270,808.68,296.362,203.791,1.45425,0.72605,47765,245.328,0.784174,0.989637,0.908327,0.827799,0.00626956,0.00181601,0.685251,0.996524,5
9327,47273,817.055,306.033,197.036,1.55318,0.765161,47838,245.336,0.714396,0.988189,0.889857,0.801665,0.00647375,0.00164933,0.642666,0.998178,5
9328,47282,823.47,309.976,194.542,1.59337,0.778534,47900,245.36,0.703078,0.987098,0.876214,0.791543,0.00655591,0.00158749,0.62654,0.998307,5
9329,47283,808.169,294.57,205.1,1.43623,0.717781,47864,245.362,0.787184,0.987861,0.909726,0.832951,0.00622993,0.00184986,0.693807,0.996463,5
9330,47288,818.79,310.718,194.213,1.59989,0.780589,47795,245.375,0.749746,0.989392,0.886371,0.789704,0.00657076,0.00157635,0.623632,0.99774,5
9331,47291,827.422,325.029,186.267,1.74496,0.8195,47888,245.383,0.770865,0.987533,0.868029,0.754957,0.00687296,0.00137725,0.56996,0.994557,5
9332,47314,827.289,307.221,196.634,1.5624,0.768341,47889,245.443,0.806415,0.987993,0.86873,0.798912,0.00649324,0.00163169,0.63826,0.997218,5
9333,47314,828.183,323.606,186.517,1.735,0.817189,47729,245.443,0.767686,0.991305,0.866856,0.758461,0.00683954,0.00139617,0.575263,0.99808,5
9334,47316,817.434,304.479,198.391,1.53474,0.758584,47904,245.448,0.720577,0.987725,0.889841,0.806123,0.00643502,0.00167624,0.649834,0.997328,5
9335,47321,818.657,303.59,199.335,1.52301,0.754245,47878,245.461,0.720127,0.988366,0.887278,0.808527,0.00641554,0.00169119,0.653716,0.995618,5
9336,47323,824.295,318.003,190.353,1.6706,0.801057,47912,245.466,0.813711,0.987707,0.875219,0.771898,0.00671984,0.00147156,0.595827,0.995386,5
9337,47323,817.383,309.619,195.605,1.58288,0.775164,47767,245.466,0.80547,0.990705,0.890084,0.792799,0.00654268,0.00159437,0.628531,0.994889,5
9338,47327,825.849,321.678,188.34,1.70796,0.810677,47812,245.476,0.812062,0.989856,0.872002,0.763111,0.00679693,0.00142182,0.582339,0.994613,5
9339,47328,834.252,319.632,189.046,1.69076,0.806343,47850,245.479,0.784147,0.989091,0.854542,0.768004,0.00675356,0.00144933,0.58983,0.997264,5
9340,47331,823.684,318.962,190.163,1.67731,0.80284,47859,245.487,0.786229,0.988968,0.876666,0.769643,0.00673896,0.00145858,0.59235,0.993552,5
9341,47338,814.504,302.938,200.288,1.51251,0.750252,47946,245.505,0.766508,0.987319,0.896671,0.810413,0.00639946,0.00170275,0.65677,0.993371,5
9342,47344,827.636,325.061,185.912,1.74847,0.820303,47790,245.52,0.768846,0.990668,0.868552,0.755306,0.00686593,0.00137839,0.570487,0.997478,5
9343,47348,816.287,313.402,192.783,1.62568,0.788427,47850,245.531,0.692222,0.989509,0.892947,0.783437,0.00661912,0.00153814,0.613774,0.997798,5
9344,47357,822.101,311.816,194.182,1.6058,0.782426,47888,245.554,0.688629,0.988912,0.880529,0.787496,0.00658438,0.00156202,0.62015,0.995834,5
9345,47368,813.385,306.413,197.404,1.55222,0.764824,47773,245.583,0.808217,0.991522,0.89971,0.801475,0.00646879,0.0016465,0.642362,0.997085,5
9346,47389,809.933,299.22,202.107,1.48051,0.737411,47888,245.637,0.73285,0.98958,0.907798,0.820924,0.00631413,0.00176891,0.673916,0.997737,5
9347,47397,808.959,298.944,202.477,1.47643,0.735699,47836,245.658,0.713059,0.990823,0.910139,0.821752,0.00630723,0.00177412,0.675277,0.996999,5
9348,47423,818.69,298.326,203.31,1.46735,0.731815,48054,245.725,0.739056,0.986869,0.889119,0.823679,0.00629075,0.00178613,0.678447,0.995516,5
9349,47426,815.015,299.595,202.773,1.47749,0.736146,48072,245.733,0.812451,0.986562,0.897212,0.820217,0.0063171,0.00176365,0.672756,0.993992,5
9350,47439,833.066,315.24,192.585,1.63689,0.791697,48166,245.767,0.701553,0.984906,0.858987,0.779616,0.00664517,0.00151429,0.607802,0.994906,5
9351,47445,827.126,310.527,195.289,1.59009,0.77749,47955,245.782,0.69731,0.989365,0.871479,0.791501,0.00654498,0.00158451,0.626474,0.996149,5
9352,47446,835.604,321.134,188.42,1.70436,0.809781,47952,245.785,0.67876,0.989448,0.853903,0.765364,0.00676842,0.00143265,0.585782,0.998381,5
9353,47446,828.575,313.917,192.867,1.62764,0.789005,47949,245.785,0.704783,0.98951,0.868452,0.78296,0.0066163,0.00153375,0.613027,0.997787,5
9354,47450,825.973,321.948,188.446,1.70844,0.810795,47802,245.795,0.816077,0.992636,0.874006,0.763462,0.006785,0.00142193,0.582874,0.995803,5
9355,47461,815.136,309.977,195.708,1.58387,0.775487,47952,245.824,0.751762,0.989761,0.897608,0.793038,0.00653119,0.00159349,0.628909,0.996112,5
9356,47463,817.819,303.341,199.82,1.51807,0.75238,47902,245.829,0.795025,0.990835,0.891765,0.810403,0.00639111,0.00170044,0.656753,0.996999,5
9357,47465,817.221,307.646,196.955,1.56202,0.768209,47955,245.834,0.704877,0.989782,0.893109,0.799079,0.00648154,0.00163011,0.638528,0.997391,5
9358,47480,809.477,308.173,197.172,1.56296,0.768532,47977,245.873,0.811915,0.989641,0.910566,0.79784,0.00649058,0.00162229,0.636549,0.994902,5
9359,47482,825.566,318.6,191.211,1.66622,0.799879,48063,245.878,0.702604,0.987912,0.875458,0.771745,0.00670992,0.00146822,0.59559,0.992383,5
9360,47490,814.313,313.409,193.545,1.6193,0.786532,47843,245.899,0.812545,0.992622,0.899973,0.784594,0.00659946,0.00154266,0.615588,0.996824,5
9361,47499,812.113,301.322,201.443,1.49582,0.743685,47906,245.922,0.809293,0.991504,0.905027,0.816142,0.00634376,0.00173616,0.666088,0.996347,5
9362,47500,827.373,308.752,196.372,1.57228,0.771674,48005,245.925,0.712251,0.98948,0.871968,0.796511,0.00650004,0.00161385,0.63443,0.997503,5
9363,47500,813.446,309.18,196.743,1.57149,0.771411,48001,245.925,0.786424,0.989563,0.902082,0.795409,0.00650905,0.00160716,0.632675,0.994244,5
9364,47520,817.323,306.172,198.407,1.54315,0.761619,48050,245.976,0.805478,0.98897,0.89392,0.803393,0.00644301,0.0016557,0.645441,0.996012,5
9365,47532,816.906,307.333,197.334,1.55743,0.766634,47942,246.007,0.711994,0.991448,0.895059,0.800458,0.00646582,0.00163741,0.640733,0.997895,5
9366,47544,814.954,302.296,200.823,1.50528,0.747442,48039,246.038,0.711822,0.989696,0.899579,0.8139,0.00635823,0.00172108,0.662433,0.997149,5
9367,47545,815.076,308.247,197.089,1.564,0.768885,48066,246.041,0.740923,0.989161,0.899329,0.798194,0.00648327,0.00162334,0.637114,0.996446,5
9368,47551,821.031,314.543,192.974,1.62997,0.789689,47966,246.057,0.741316,0.991348,0.886442,0.782268,0.00661485,0.00152799,0.611942,0.99745,5
9369,47569,826.271,316.382,192.309,1.64517,0.79406,48097,246.103,0.798245,0.989022,0.875566,0.777867,0.00665101,0.00150206,0.605077,0.995455,5
9370,47571,852.287,330.859,185.333,1.78521,0.828387,48377,246.108,0.64696,0.983339,0.822963,0.743846,0.00695506,0.00131345,0.553307,0.987771,5
9371,47588,826.316,320.476,190.012,1.68661,0.805272,48159,246.152,0.751358,0.988143,0.87582,0.768084,0.00673438,0.00144581,0.589953,0.995019,5
9372,47590,821.806,312.527,195.332,1.59998,0.780619,48086,246.157,0.790584,0.989685,0.885497,0.787635,0.00656708,0.00155902,0.620369,0.99258,5
9373,47601,824.036,317.144,191.721,1.65419,0.796587,48185,246.186,0.723529,0.98788,0.880914,0.776259,0.00666255,0.00149226,0.602577,0.996779,5
9374,47604,816.603,307.598,197.572,1.5569,0.76645,48108,246.194,0.692966,0.989524,0.89708,0.800373,0.00646161,0.00163565,0.640597,0.997343,5
9375,47605,824.229,315.082,193.612,1.62739,0.788932,48477,246.196,0.792123,0.982012,0.880576,0.781371,0.00661868,0.00152188,0.610541,0.993588,5
9376,47608,823.369,321.726,189.367,1.69896,0.808428,48107,246.204,0.828513,0.989627,0.882472,0.765259,0.00675782,0.00142962,0.585622,0.994947,5
9377,47610,832.665,320.104,191.363,1.67276,0.801633,48271,246.209,0.743674,0.986306,0.862914,0.769155,0.00672345,0.00145153,0.591599,0.9896,5
9378,47629,819.072,307.057,197.912,1.55148,0.764565,48042,246.258,0.705489,0.991403,0.892149,0.801996,0.00644684,0.00164519,0.643197,0.997907,5
9379,47633,810.644,304.382,199.81,1.52335,0.754372,48114,246.269,0.760619,0.990003,0.910872,0.809078,0.00639014,0.00168909,0.654607,0.997198,5
9380,47636,820.625,319.48,190.33,1.67856,0.80317,48169,246.276,0.788558,0.988935,0.888906,0.770867,0.00670669,0.00146085,0.594235,0.997459,5
9381,47636,822.506,304.412,199.873,1.52303,0.75425,48193,246.276,0.697902,0.988442,0.884845,0.809023,0.00639038,0.00168869,0.654519,0.996849,5
9382,47636,825.825,313.228,194.286,1.6122,0.784388,48087,246.276,0.78654,0.990621,0.877746,0.786253,0.00657544,0.00155008,0.618194,0.996653,5
9383,47639,809.7,300.624,202.446,1.48496,0.73926,48092,246.284,0.799312,0.990581,0.913112,0.819243,0.00631046,0.00175344,0.67116,0.996644,5
9384,47644,817.345,301.609,201.749,1.49497,0.743343,48158,246.297,0.698879,0.989327,0.896205,0.81661,0.00633048,0.0017365,0.666851,0.996923,5
9385,47659,817.095,303.843,200.151,1.51807,0.752378,48134,246.336,0.712626,0.990132,0.897036,0.810733,0.00637536,0.00169901,0.657289,0.99781,5
9386,47659,810.033,299.93,202.882,1.47835,0.736506,48129,246.336,0.719685,0.990235,0.912745,0.821312,0.00629324,0.00176639,0.674553,0.997224,5
9387,47677,834.119,313.966,194.115,1.61742,0.785968,48354,246.382,0.779265,0.985999,0.861118,0.784742,0.00658527,0.0015405,0.615819,0.996042,5
9388,47679,820.384,296.504,205.629,1.44194,0.720445,48182,246.387,0.772931,0.98956,0.890231,0.830976,0.00621875,0.0018291,0.690521,0.995688,5
9389,47681,813.399,303.621,200.493,1.51437,0.750967,48101,246.393,0.713916,0.991268,0.905624,0.811514,0.00636775,0.00170353,0.658556,0.997299,5
9390,47687,837.565,320.611,189.962,1.68776,0.805571,48275,246.408,0.676795,0.98782,0.854226,0.768559,0.00672323,0.00144699,0.590683,0.996933,5
9391,47690,842.978,331.895,185.21,1.79199,0.829815,48566,246.416,0.734868,0.981963,0.843344,0.742451,0.00695943,0.00130444,0.551233,0.987806,5
9392,47705,824.388,311.904,195.594,1.59465,0.778941,48235,246.455,0.7958,0.989012,0.882085,0.790161,0.00653819,0.00157217,0.624355,0.995626,5
9393,47710,826.816,313.475,194.839,1.6089,0.783379,48176,246.468,0.807276,0.990327,0.877004,0.786242,0.00657044,0.00154881,0.618176,0.994582,5
9394,47712,812.843,296.492,205.117,1.44548,0.722078,48276,246.473,0.743108,0.988317,0.907453,0.831295,0.00621421,0.00183057,0.691052,0.998902,5
9395,47714,819.146,304.697,200.038,1.5232,0.754315,48326,246.478,0.730242,0.987336,0.893579,0.808927,0.00638591,0.00168671,0.654363,0.996726,5
9396,47714,812.279,305.658,199.275,1.53385,0.758257,48119,246.478,0.797946,0.991583,0.908752,0.806385,0.00640604,0.00167086,0.650257,0.997394,5
9397,47719,812.323,292.381,208.537,1.40206,0.700924,48183,246.491,0.733732,0.99037,0.908748,0.843047,0.00612713,0.00190917,0.710729,0.996484,5
9398,47747,827.421,308.642,198.958,1.55129,0.764499,48419,246.563,0.812024,0.986121,0.876401,0.798864,0.00646412,0.00162398,0.638184,0.990008,5
9399,47748,820.144,311.318,196.618,1.58336,0.775321,48219,246.566,0.801356,0.990232,0.892041,0.792006,0.00652002,0.00158249,0.627273,0.993201,5
9400,47753,822.431,305.652,199.836,1.52951,0.756665,48404,246.579,0.69689,0.986551,0.88718,0.80673,0.00640069,0.00167232,0.650813,0.995427,5
9401,47760,817.968,300.771,202.834,1.48284,0.738385,48238,246.597,0.802231,0.990091,0.897019,0.819883,0.00629754,0.00175533,0.672208,0.99678,5
9402,47763,837.149,311.178,196.233,1.58576,0.776098,48554,246.604,0.732202,0.983709,0.856438,0.792487,0.00651504,0.00158513,0.628036,0.995914,5
9403,47763,826.07,305.79,199.883,1.52984,0.756787,48313,246.604,0.690776,0.988616,0.879565,0.806451,0.00640223,0.00167041,0.650363,0.994954,5
9404,47767,817.143,297.567,205.639,1.44703,0.722789,48461,246.615,0.761276,0.985679,0.898963,0.82877,0.00622956,0.0018129,0.68686,0.993909,5
9405,47769,815.034,300.749,203.087,1.48088,0.737569,48160,246.62,0.75412,0.991881,0.903659,0.820019,0.0062959,0.00175604,0.672431,0.995793,5
9406,47771,823.47,308.24,198.914,1.54961,0.763911,48339,246.625,0.799113,0.98825,0.885276,0.800106,0.00645246,0.00163116,0.64017,0.992017,5
9407,47775,827.016,311.263,196.186,1.58657,0.77636,48371,246.635,0.771622,0.987679,0.877774,0.792369,0.00651519,0.00158423,0.627849,0.996126,5
9408,47783,820.597,311.416,196.68,1.58336,0.77532,48265,246.656,0.826524,0.990013,0.89171,0.792048,0.00651729,0.00158216,0.627339,0.993303,5
9409,47783,830.066,321.822,190.534,1.68905,0.805903,48430,246.656,0.679556,0.986641,0.871481,0.766436,0.00673508,0.00143359,0.587424,0.99219,5
9410,47792,834.923,324.564,188.727,1.71975,0.813562,48493,246.679,0.75088,0.985544,0.861534,0.760033,0.00679118,0.00139783,0.57765,0.993415,5
9411,47811,820.103,305.866,199.573,1.5326,0.757802,48317,246.728,0.814567,0.989527,0.893307,0.806655,0.0063974,0.00167084,0.650692,0.997251,5
9412,47817,812.951,298.201,204.652,1.45711,0.727328,48288,246.744,0.726117,0.990246,0.909208,0.827442,0.00623629,0.00180325,0.684661,0.997626,5
9413,47843,826.176,311.097,196.54,1.58287,0.775161,48357,246.811,0.699265,0.989371,0.880812,0.793357,0.00650245,0.00158903,0.629415,0.996283,5
9414,47856,830.691,314.362,195.415,1.60869,0.783315,48420,246.844,0.706257,0.988352,0.8715,0.785222,0.00656892,0.00154044,0.616574,0.991875,5
9415,47863,839.571,326.286,187.931,1.7362,0.817472,48519,246.862,0.768587,0.98648,0.853287,0.756583,0.00681708,0.00137786,0.572418,0.993834,5
9416,47867,833.813,320.15,190.98,1.67635,0.802589,48408,246.873,0.663989,0.988824,0.865185,0.771116,0.00668832,0.00145873,0.59462,0.996793,5
9417,47880,820.104,308.735,198.402,1.55611,0.766178,48356,246.906,0.729333,0.990156,0.894594,0.799734,0.00644811,0.00162703,0.639575,0.995249,5
9418,47881,826.804,323.841,189.498,1.70894,0.81092,48604,246.909,0.748784,0.985125,0.880173,0.762438,0.00676346,0.00140983,0.581312,0.993429,5
9419,47882,822.332,305.259,200.46,1.52279,0.754163,48404,246.911,0.710363,0.989216,0.889791,0.80886,0.00637523,0.00168333,0.654254,0.996294,5
9420,47884,832.392,322.795,189.691,1.70169,0.809115,48343,246.917,0.753391,0.990505,0.868449,0.764932,0.0067412,0.00142367,0.585121,0.995697,5
9421,47891,825.106,321.301,190.667,1.68514,0.804891,48361,246.935,0.793318,0.990281,0.883984,0.768547,0.006709,0.00144384,0.590665,0.995351,5
9422,47894,815.472,307.769,199.125,1.54561,0.762495,48413,246.942,0.800957,0.98928,0.905051,0.802362,0.00642605,0.00164288,0.643785,0.99504,5
9423,47899,825.844,317.343,194.282,1.63341,0.790691,48932,246.955,0.790569,0.978889,0.882552,0.778198,0.00662524,0.00149879,0.605592,0.989181,5
9424,47910,827.291,324.608,188.522,1.72186,0.814069,48470,246.984,0.767788,0.988446,0.879669,0.760867,0.00677537,0.00140071,0.578919,0.996816,5
9425,47917,828.355,320.321,191.332,1.67416,0.802007,48522,247.002,0.672387,0.987531,0.877539,0.771107,0.00668491,0.00145792,0.594606,0.995466,5
9426,47919,815.389,306.385,200.231,1.53016,0.756902,48422,247.007,0.802704,0.989612,0.905707,0.806197,0.00639381,0.00166611,0.649954,0.994531,5
9427,47927,812.697,302.537,202.052,1.49732,0.744287,48298,247.027,0.707201,0.992319,0.91187,0.816519,0.00631246,0.00173079,0.666704,0.998269,5
9428,47927,824.548,307.188,199.47,1.54002,0.760496,48466,247.027,0.702711,0.988879,0.885846,0.804156,0.0064095,0.00165336,0.646668,0.995881,5
9429,47928,838.842,306.3,200.856,1.52497,0.754977,48754,247.03,0.795063,0.983058,0.855931,0.806498,0.00639083,0.00166782,0.650439,0.9919,5
9430,47934,828.947,312.379,196.594,1.58896,0.777127,48331,247.045,0.695018,0.991786,0.876597,0.790852,0.00651686,0.00157253,0.625446,0.993807,5
9431,47938,820.344,309.12,198.728,1.55549,0.765963,48478,247.056,0.759847,0.988861,0.895154,0.799224,0.00644832,0.00162293,0.638759,0.993582,5
9432,47938,828.665,317.94,192.901,1.64821,0.794915,48607,247.056,0.721198,0.986237,0.877267,0.777052,0.00663231,0.00149157,0.60381,0.995203,5
9433,47969,832.029,315.698,193.853,1.62855,0.789272,48501,247.136,0.754835,0.989031,0.87075,0.782822,0.0065813,0.00152456,0.61281,0.997992,5
9434,47974,807.211,288.899,212.417,1.36005,0.67778,48520,247.149,0.760731,0.988747,0.925213,0.855484,0.00602199,0.00198961,0.731853,0.995359,5
9435,47975,819.607,307.23,199.496,1.54003,0.760501,48460,247.151,0.791823,0.989992,0.897457,0.804451,0.00640395,0.00165434,0.647141,0.996618,5
9436,47976,828.083,315.511,194.256,1.62421,0.787992,48452,247.154,0.746824,0.990176,0.879197,0.783343,0.00657644,0.00152749,0.613626,0.996656,5
9437,47979,835.28,322.831,190.427,1.6953,0.807502,48790,247.161,0.799997,0.983378,0.864165,0.765606,0.00672859,0.00142602,0.586153,0.993708,5
9438,47982,830.466,325.111,188.403,1.72562,0.814971,48471,247.169,0.803638,0.989911,0.874268,0.76026,0.00677569,0.00139631,0.577996,0.9974,5
9439,47989,826.362,315.473,195.034,1.61753,0.786,48580,247.187,0.824383,0.987834,0.883102,0.783544,0.00657387,0.00152846,0.61394,0.993068,5
9440,47993,825.312,316.274,194.755,1.62396,0.787919,48601,247.197,0.798712,0.98749,0.885424,0.781593,0.00659,0.00151701,0.610887,0.992055,5
9441,47998,813.008,300.785,203.851,1.47552,0.735311,48467,247.21,0.784409,0.990323,0.912522,0.821884,0.00626661,0.00176382,0.675494,0.996701,5
9442,48002,848.364,329.95,186.371,1.7704,0.825197,48617,247.221,0.683789,0.98735,0.838117,0.749266,0.00687368,0.00133633,0.5614,0.993901,5
9443,48006,823.958,314.297,195.23,1.60988,0.783681,48552,247.231,0.750258,0.988754,0.888577,0.786616,0.00654703,0.00154623,0.618765,0.996138,5
9444,48011,821.825,295.862,208.051,1.42206,0.710988,48640,247.244,0.718512,0.987068,0.893289,0.835674,0.00616237,0.00185385,0.698351,0.993098,5
9445,48027,832.7,311.918,197.364,1.58042,0.774361,48676,247.285,0.70138,0.986667,0.870399,0.792789,0.00649464,0.00158258,0.628514,0.993315,5
9446,48044,824.551,317.722,192.884,1.64722,0.794639,48442,247.329,0.80787,0.991784,0.888002,0.778443,0.00661315,0.00149795,0.605974,0.998175,5
9447,48046,836.659,333.371,183.714,1.81462,0.834453,48444,247.334,0.793676,0.991784,0.862522,0.741918,0.00693858,0.0012968,0.550442,0.998844,5
9448,48053,825.869,303.521,202.556,1.49845,0.744739,48678,247.352,0.724039,0.987161,0.885336,0.814942,0.00631637,0.00171852,0.664131,0.995169,5
9449,48054,832.676,317.024,193.588,1.63762,0.791906,48596,247.355,0.691424,0.988847,0.870938,0.78024,0.00659724,0.00150818,0.608774,0.996938,5
9450,48061,824.999,310.09,198.974,1.55844,0.766984,48721,247.373,0.768681,0.986453,0.887352,0.797744,0.00645201,0.00161187,0.636395,0.991786,5
9451,48063,840.632,307.914,200.325,1.53708,0.759432,48816,247.378,0.681841,0.984575,0.854691,0.803399,0.00640647,0.00164635,0.64545,0.992105,5
9452,48077,833.135,317.362,193.824,1.63737,0.791835,48506,247.414,0.670792,0.991156,0.870395,0.779594,0.00660112,0.00150408,0.607767,0.99514,5
9453,48078,824.228,305.27,201.434,1.51548,0.751392,48604,247.416,0.684696,0.989178,0.889327,0.810485,0.00634946,0.00169004,0.656885,0.995498,5
9454,48082,821.099,301.024,204.207,1.47411,0.734717,48524,247.427,0.711946,0.990891,0.896193,0.821949,0.00626064,0.0017627,0.6756,0.995911,5
9455,48087,821.859,312.666,196.194,1.59366,0.778627,48487,247.439,0.73674,0.99175,0.894629,0.791385,0.00650209,0.0015732,0.626291,0.998094,5
9456,48094,827.726,314.461,195.051,1.6122,0.784387,48648,247.457,0.794995,0.988612,0.88212,0.786925,0.00653847,0.00154664,0.619251,0.998355,5
9457,48099,857.135,332.693,185.41,1.79436,0.830311,48867,247.47,0.726736,0.984284,0.822711,0.743841,0.00691683,0.00130619,0.553299,0.992819,5
9458,48099,824.539,303.501,202.916,1.49569,0.743635,48609,247.47,0.721557,0.989508,0.889045,0.815386,0.00630992,0.00172051,0.664855,0.994419,5
9459,48101,825.797,310.766,197.602,1.57269,0.771808,48685,247.475,0.740414,0.988005,0.886375,0.796341,0.00646069,0.00160271,0.634159,0.997333,5
9460,48121,835.252,315.383,195.105,1.61648,0.785685,48604,247.527,0.803302,0.990063,0.866781,0.784845,0.00655396,0.00153398,0.615981,0.995723,5
9461,48123,821.422,307.13,200.056,1.53522,0.758758,48634,247.532,0.701307,0.989493,0.896252,0.805951,0.0063822,0.00166106,0.649557,0.997211,5
9462,48130,840.554,331.539,185.503,1.78725,0.828817,48617,247.55,0.647257,0.989983,0.856041,0.746669,0.00688841,0.00132072,0.557514,0.996416,5
9463,48141,824.637,319.657,193.305,1.65364,0.796434,48811,247.578,0.802043,0.986274,0.889609,0.774512,0.00664002,0.00147388,0.599869,0.99197,5
9464,48161,826.049,314.001,196.171,1.60065,0.780829,48722,247.63,0.796708,0.988486,0.886939,0.788626,0.00651983,0.00155561,0.621931,0.995496,5
9465,48162,831.084,314.98,195.613,1.61022,0.783784,48903,247.632,0.672137,0.984848,0.876243,0.786184,0.00654002,0.00154118,0.618084,0.995251,5
9466,48165,833.024,321.292,191.618,1.67673,0.802689,48695,247.64,0.695022,0.989116,0.872221,0.770763,0.00667065,0.00145222,0.594076,0.996107,5
9467,48168,826.879,315.967,194.803,1.62199,0.787333,48644,247.648,0.708155,0.990215,0.885288,0.783777,0.00655969,0.00152698,0.614306,0.996396,5
9468,48170,816.592,304.256,202.13,1.50525,0.74743,48649,247.653,0.724688,0.990154,0.907771,0.813961,0.00631631,0.00171024,0.662533,0.997279,5
9469,48173,819.102,303.425,202.776,1.49635,0.7439,48699,247.661,0.809617,0.989199,0.902272,0.816216,0.00629866,0.00172444,0.666208,0.996883,5
9470,48182,822.915,308.497,199.724,1.54461,0.762141,48774,247.684,0.803033,0.987862,0.894097,0.802874,0.00640273,0.0016411,0.644606,0.995666,5
9471,48185,837.673,317.988,194.045,1.63873,0.792225,48851,247.691,0.686298,0.986367,0.862924,0.778933,0.00659932,0.00149858,0.606736,0.994277,5
9472,48192,837.335,315.076,195.941,1.60801,0.783109,48921,247.709,0.683303,0.985098,0.863747,0.786188,0.00653794,0.00154073,0.618092,0.993901,5
9473,48195,835.429,319.726,193.507,1.65227,0.796053,49056,247.717,0.724171,0.982449,0.867746,0.774779,0.00663401,0.00147458,0.600282,0.991831,5
9474,48201,825.629,303.286,203.77,1.48838,0.740667,48836,247.733,0.727738,0.986997,0.888579,0.816828,0.00629211,0.00172782,0.667208,0.993058,5
9475,48212,826.362,309.639,199.286,1.55375,0.765357,48777,247.761,0.677002,0.988417,0.887206,0.800159,0.00642246,0.001624,0.640255,0.994793,5
9476,48212,818.737,301.853,204.514,1.47595,0.735497,48763,247.761,0.788667,0.9887,0.903808,0.8208,0.00626095,0.00175295,0.673713,0.99437,5
9477,48215,842.866,318.958,193.524,1.64816,0.794903,48821,247.769,0.676939,0.987587,0.852855,0.776806,0.00661533,0.00148587,0.603427,0.994544,5
9478,48217,825.418,307.62,200.332,1.53555,0.758879,48799,247.774,0.696274,0.988074,0.889328,0.805455,0.0063799,0.00165637,0.648758,0.9962,5
9479,48226,821.186,305.639,201.363,1.51785,0.752296,48664,247.797,0.775387,0.991,0.898686,0.810749,0.00633765,0.00168909,0.657313,0.997705,5
9480,48230,826.694,307.481,201.111,1.52892,0.756444,48983,247.807,0.786017,0.984627,0.886824,0.805926,0.00637531,0.00165906,0.649517,0.993056,5
9481,48233,837.447,323.237,191.463,1.68825,0.805695,48934,247.815,0.695401,0.985675,0.86425,0.766666,0.00670158,0.00142817,0.587776,0.992312,5
9482,48238,823.67,301.32,204.602,1.47272,0.734122,48845,247.828,0.702737,0.987573,0.893496,0.822473,0.00624653,0.00176321,0.676462,0.996236,5
9483,48238,845.75,326.251,189.293,1.72353,0.81447,48905,247.828,0.711496,0.986361,0.847452,0.759622,0.00676337,0.0013891,0.577025,0.994519,5
9484,48239,830.258,315.734,195.335,1.61637,0.785651,48756,247.83,0.816365,0.989396,0.879391,0.784934,0.0065452,0.00153262,0.616121,0.995879,5
9485,48240,818.361,305.821,201.721,1.51606,0.751614,48935,247.833,0.720021,0.985797,0.905164,0.810384,0.00633958,0.00168657,0.656723,0.995632,5
9486,48246,828.052,307.851,200.947,1.532,0.757582,48922,247.848,0.741106,0.986182,0.884211,0.805092,0.00638086,0.00165364,0.648173,0.993002,5
9487,48263,838.687,304.736,202.793,1.50269,0.746423,48922,247.892,0.712012,0.98653,0.862232,0.813465,0.00631406,0.00170547,0.661725,0.994371,5
9488,48266,817.34,304.683,202.282,1.50623,0.747812,48780,247.9,0.807232,0.989463,0.907916,0.813632,0.00631257,0.00170647,0.661997,0.997117,5
